date,copper_usd_mt,ppi_all_commod,gold_usd_oz,copper_gold_ratio,copper_fut_usd_mt,copper_gold_ratio_daily
2015-03-01,5939.67,191.5,1214,4.89264,,
2015-03-02,,,,,5896,4.86268
2015-03-03,,,,,5855,4.82787
2015-03-04,,,,,5882,4.90371
2015-03-05,,,,,5856,4.87188
2015-03-06,,,,,5826.5,4.95556
2015-03-09,,,,,5800,4.96363
2015-03-10,,,,,5783.5,4.97719
2015-03-11,,,,,5786,5.0313
2015-03-12,,,,,5865.5,5.09048
2015-03-13,,,,,5860,5.08681
2015-03-16,,,,,5853,5.08625
2015-03-17,,,,,5765,5.00978
2015-03-18,,,,,5692.5,4.96187
2015-03-19,,,,,5835,5.00429
2015-03-20,,,,,5920,5.0038
2015-03-23,,,,,6093.5,5.13678
2015-03-24,,,,,6128,5.1431
2015-03-25,,,,,6134.5,5.1309
2015-03-26,,,,,6230,5.17807
2015-03-27,,,,,6146,5.13987
2015-03-30,,,,,6110,5.15394
2015-03-31,,,,,6050.5,5.0973
2015-04-01,6042.09,190.9,1197,5.04769,6019.5,5.02882
2015-04-02,,,,,6001.5,5.00751
2015-04-07,,,,,6041,4.98844
2015-04-08,,,,,6055,5.01553
2015-04-09,,,,,6050,5.06361
2015-04-10,,,,,6055,5.01512
2015-04-13,,,,,6011.5,5.01418
2015-04-14,,,,,5916.5,4.95208
2015-04-15,,,,,5920.5,4.96312
2015-04-16,,,,,6054,5.02678
2015-04-17,,,,,6081,5.05339
2015-04-20,,,,,6002,5.0163
2015-04-21,,,,,5975,4.99875
2015-04-22,,,,,5927,4.98381
2015-04-23,,,,,5935,5.00527
2015-04-24,,,,,6025.5,5.09341
2015-04-27,,,,,6061,5.05083
2015-04-28,,,,,6090.5,5.03763
2015-04-29,,,,,6103,5.04797
2015-04-30,,,,,6245,5.29125
2015-05-01,6294.78,193.4,1175.95,5.35293,6362,5.41009
2015-05-05,,,,,6410,5.35505
2015-05-06,,,,,6400.5,5.35943
2015-05-07,,,,,6437,5.42291
2015-05-08,,,,,6396.5,5.39334
2015-05-11,,,,,6363,5.35043
2015-05-12,,,,,6448,5.41167
2015-05-13,,,,,6416,5.30029
2015-05-14,,,,,6399,5.22367
2015-05-15,,,,,6356,5.2077
2015-05-18,,,,,6383,5.217
2015-05-19,,,,,6270,5.16347
2015-05-20,,,,,6208,5.12846
2015-05-21,,,,,6240,5.17842
2015-05-22,,,,,6197.5,5.147
2015-05-26,,,,,6134.5,5.17505
2015-05-27,,,,,6085,5.13134
2015-05-28,,,,,6117,5.16203
2015-05-29,,,,,6088.5,5.11037
2015-06-01,5833.01,194.8,1199.9,4.86125,5970.5,4.97583
2015-06-02,,,,,5998.5,5.02892
2015-06-03,,,,,5992,5.03529
2015-06-04,,,,,5954,5.06293
2015-06-05,,,,,5924.5,5.08715
2015-06-08,,,,,5915,5.04349
2015-06-09,,,,,5989,5.08663
2015-06-10,,,,,6045.5,5.08666
2015-06-11,,,,,5906,5.01146
2015-06-12,,,,,5888.5,4.97844
2015-06-15,,,,,5760.5,4.87599
2015-06-16,,,,,5752,4.88389
2015-06-17,,,,,5749,4.88031
2015-06-18,,,,,5761,4.79344
2015-06-19,,,,,5663,4.70583
2015-06-22,,,,,5646,4.76255
2015-06-23,,,,,5725,4.85993
2015-06-24,,,,,5765,4.91161
2015-06-25,,,,,5715.5,4.874
2015-06-26,,,,,5731,4.8962
2015-06-29,,,,,5767,4.90391
2015-06-30,,,,,5721,4.88557
2015-07-01,5456.75,193.9,1168,4.67188,5755.5,4.92765
2015-07-02,,,,,5761,4.944
2015-07-03,,,,,5761.5,4.933
2015-07-06,,,,,5570,4.77702
2015-07-07,,,,,5440.5,4.7053
2015-07-08,,,,,5375,4.63962
2015-07-09,,,,,5576,4.78935
2015-07-10,,,,,5561.5,4.79729
2015-07-13,,,,,5605.5,4.85745
2015-07-14,,,,,5502.5,4.75419
2015-07-15,,,,,5597,4.87799
2015-07-16,,,,,5530,4.83223
2015-07-17,,,,,5465,4.82433
2015-07-20,,,,,5425,4.91128
2015-07-21,,,,,5475.5,4.95251
2015-07-22,,,,,5350.5,4.91503
2015-07-23,,,,,5340,4.86605
2015-07-24,,,,,5224.5,4.83392
2015-07-27,,,,,5190,4.71818
2015-07-28,,,,,5239.5,4.77969
2015-07-29,,,,,5302,4.8631
2015-07-30,,,,,5241,4.81931
2015-07-31,,,,,5220,4.75237
2015-08-01,5127.3,191.9,1098.4,4.66797,,
2015-08-03,,,,,5176.5,4.74082
2015-08-04,,,,,5215.5,4.78201
2015-08-05,,,,,5171.5,4.76592
2015-08-06,,,,,5165,4.73962
2015-08-07,,,,,5135.5,4.69639
2015-08-10,,,,,5150,4.69462
2015-08-11,,,,,5140,4.63794
2015-08-12,,,,,5103,4.56032
2015-08-13,,,,,5148,4.60981
2015-08-14,,,,,5156,4.61078
2015-08-17,,,,,5101,4.55935
2015-08-18,,,,,5000.5,4.49908
2015-08-19,,,,,5006.5,4.44568
2015-08-20,,,,,5060.5,4.40925
2015-08-21,,,,,5046,4.36316
2015-08-24,,,,,4888,4.19031
2015-08-25,,,,,5032,4.42374
2015-08-26,,,,,4959,4.42472
2015-08-27,,,,,5029,4.49419
2015-08-28,,,,,5095,4.48899
2015-09-01,5217.25,189.1,1142.3,4.56732,5095,4.4603
2015-09-02,,,,,5090.5,4.47418
2015-09-03,,,,,5250,4.65426
2015-09-04,,,,,5155.5,4.61033
2015-09-07,,,,,5176,4.62349
2015-09-08,,,,,5280,4.70945
2015-09-09,,,,,5366,4.83489
2015-09-10,,,,,5400,4.86706
2015-09-11,,,,,5352,4.86435
2015-09-14,,,,,5324,4.81897
2015-09-15,,,,,5290,4.78322
2015-09-16,,,,,5350,4.78704
2015-09-17,,,,,5369,4.80447
2015-09-18,,,,,5358,4.69382
2015-09-21,,,,,5267,4.64769
2015-09-22,,,,,5131,4.56942
2015-09-23,,,,,5112,4.5185
2015-09-24,,,,,5046,4.37072
2015-09-25,,,,,5098,4.44599
2015-09-28,,,,,4965,4.38973
2015-09-29,,,,,5010,4.4254
2015-09-30,,,,,5093,4.57181
2015-10-01,5216.09,187.5,1119,4.66139,5178,4.62735
2015-10-02,,,,,5081,4.45409
2015-10-05,,,,,5144.5,4.51371
2015-10-06,,,,,5175,4.5098
2015-10-07,,,,,5241,4.57889
2015-10-08,,,,,5160,4.52632
2015-10-09,,,,,5319,4.61899
2015-10-12,,,,,5335,4.57979
2015-10-13,,,,,5260.5,4.51468
2015-10-14,,,,,5278,4.49612
2015-10-15,,,,,5344,4.51256
2015-10-16,,,,,5270,4.46289
2015-10-19,,,,,5240,4.45806
2015-10-20,,,,,5189,4.40586
2015-10-21,,,,,5185.5,4.44306
2015-10-22,,,,,5274,4.51928
2015-10-23,,,,,5295,4.55974
2015-10-26,,,,,5233,4.48645
2015-10-27,,,,,5219.5,4.47757
2015-10-28,,,,,5179,4.39047
2015-10-29,,,,,5161,4.4933
2015-10-30,,,,,5135.5,4.49556
2015-11-01,4799.9,185.7,1142.35,4.20178,,
2015-11-02,,,,,5137.5,4.53042
2015-11-03,,,,,5149,4.58463
2015-11-04,,,,,5165.5,4.63398
2015-11-05,,,,,5053,4.56748
2015-11-06,,,,,5000,4.59179
2015-11-09,,,,,4990,4.57966
2015-11-10,,,,,4933.5,4.53822
2015-11-11,,,,,4931,4.54093
2015-11-12,,,,,4872.5,4.48087
2015-11-13,,,,,4825,4.4614
2015-11-16,,,,,4765,4.39272
2015-11-17,,,,,4700,4.35508
2015-11-18,,,,,4669,4.37275
2015-11-19,,,,,4610,4.25827
2015-11-20,,,,,4690,4.33557
2015-11-23,,,,,4515.5,4.21812
2015-11-24,,,,,4527,4.20569
2015-11-25,,,,,4541,4.25187
2015-11-26,,,,,4667,4.35761
2015-11-27,,,,,4636,4.38434
2015-11-30,,,,,4595.5,4.32762
2015-12-01,4638.83,183.5,1065.4,4.35408,4619,4.33546
2015-12-02,,,,,4589,4.34811
2015-12-03,,,,,4525,4.28727
2015-12-04,,,,,4637,4.2965
2015-12-07,,,,,4592.5,4.26892
2015-12-08,,,,,4567.5,4.26033
2015-12-09,,,,,4620,4.27382
2015-12-10,,,,,4572,4.26891
2015-12-11,,,,,4667,4.35152
2015-12-14,,,,,4640,4.34355
2015-12-15,,,,,4586,4.3203
2015-12-16,,,,,4583,4.26226
2015-12-17,,,,,4550,4.33581
2015-12-18,,,,,4650,4.37647
2015-12-21,,,,,4691,4.34855
2015-12-22,,,,,4672.5,4.34692
2015-12-23,,,,,4680,4.381
2015-12-24,,,,,4665.5,4.35255
2015-12-29,,,,,4685,4.3781
2015-12-30,,,,,4715,4.44811
2015-12-31,,,,,4702,4.42645
2016-01-01,4471.79,182.6,1062.25,4.20973,,
2016-01-04,,,,,4645,4.29198
2016-01-05,,,,,4647,4.31476
2016-01-06,,,,,4600,4.21477
2016-01-07,,,,,4514,4.08008
2016-01-08,,,,,4486.5,4.07179
2016-01-11,,,,,4402.5,3.99955
2016-01-12,,,,,4355,4.01235
2016-01-13,,,,,4380,4.02518
2016-01-14,,,,,4365.5,4.01093
2016-01-15,,,,,4310.5,3.94103
2016-01-18,,,,,4360,4.00294
2016-01-19,,,,,4440.5,4.08792
2016-01-20,,,,,4347,3.94554
2016-01-21,,,,,4376,3.99088
2016-01-22,,,,,4468,4.07571
2016-01-25,,,,,4454,4.02494
2016-01-26,,,,,4501,4.04185
2016-01-27,,,,,4507.5,4.03807
2016-01-28,,,,,4553.5,4.08752
2016-01-29,,,,,4541.5,4.08482
2016-02-01,4598.62,181.3,1126.5,4.08222,4534,4.02486
2016-02-02,,,,,4605.5,4.08108
2016-02-03,,,,,4578.5,4.04461
2016-02-04,,,,,4685,4.05154
2016-02-05,,,,,4669,4.05876
2016-02-08,,,,,4572.5,3.83197
2016-02-09,,,,,4530.5,3.80395
2016-02-10,,,,,4507,3.78739
2016-02-11,,,,,4474,3.60516
2016-02-12,,,,,4488.5,3.62049
2016-02-15,,,,,4562,3.77586
2016-02-16,,,,,4583.5,3.78958
2016-02-17,,,,,4562,3.77025
2016-02-18,,,,,4577,3.78233
2016-02-19,,,,,4590,3.72822
2016-02-22,,,,,4696,3.87779
2016-02-23,,,,,4663.5,3.81832
2016-02-24,,,,,4585.5,3.6662
2016-02-25,,,,,4655,3.76618
2016-02-26,,,,,4681,3.81655
2016-02-29,,,,,4705,3.81003
2016-03-01,4953.8,182.1,1236.5,4.00631,4726,3.82208
2016-03-02,,,,,4780,3.85733
2016-03-03,,,,,4830,3.86323
2016-03-04,,,,,4918,3.84971
2016-03-07,,,,,5000,3.94353
2016-03-08,,,,,4980.5,3.93094
2016-03-09,,,,,4935.5,3.9598
2016-03-10,,,,,4920.5,3.88512
2016-03-11,,,,,4941,3.9067
2016-03-14,,,,,4994,4.01851
2016-03-15,,,,,4920,3.99351
2016-03-16,,,,,4945,4.02523
2016-03-17,,,,,5029,3.97079
2016-03-18,,,,,5103,4.07555
2016-03-21,,,,,5079.5,4.08025
2016-03-22,,,,,5070,4.0479
2016-03-23,,,,,5060.5,4.15613
2016-03-24,,,,,4931,4.03849
2016-03-29,,,,,4939.5,4.02896
2016-03-30,,,,,4940,3.99596
2016-03-31,,,,,4855.5,3.92522
2016-04-01,4872.74,183.2,1213.6,4.01511,4880,4.02109
2016-04-04,,,,,4816,3.94835
2016-04-05,,,,,4776,3.87898
2016-04-06,,,,,4775,3.90945
2016-04-07,,,,,4715,3.79599
2016-04-08,,,,,4654,3.75474
2016-04-11,,,,,4645,3.70193
2016-04-12,,,,,4715.5,3.75857
2016-04-13,,,,,4838,3.8836
2016-04-14,,,,,4830.5,3.91498
2016-04-15,,,,,4813.5,3.92266
2016-04-18,,,,,4798,3.88722
2016-04-19,,,,,4812,3.83304
2016-04-20,,,,,4938.5,3.94449
2016-04-21,,,,,5025.5,4.02281
2016-04-22,,,,,5015.5,4.03418
2016-04-25,,,,,5000.5,4.03624
2016-04-26,,,,,4935.5,3.97479
2016-04-27,,,,,4932,3.95382
2016-04-28,,,,,4912.5,3.91123
2016-04-29,,,,,5045,3.92409
2016-05-01,4694.54,185.3,1285.65,3.65149,,
2016-05-03,,,,,4960,3.83308
2016-05-04,,,,,4892,3.81294
2016-05-05,,,,,4826,3.76958
2016-05-06,,,,,4810,3.73157
2016-05-09,,,,,4739.5,3.7459
2016-05-10,,,,,4710,3.72981
2016-05-11,,,,,4748,3.71853
2016-05-12,,,,,4744,3.70842
2016-05-13,,,,,4660,3.68118
2016-05-16,,,,,4640.5,3.60918
2016-05-17,,,,,4634,3.62882
2016-05-18,,,,,4600.5,3.61419
2016-05-19,,,,,4596,3.68786
2016-05-20,,,,,4630.5,3.69199
2016-05-23,,,,,4572,3.66964
2016-05-24,,,,,4637,3.74904
2016-05-25,,,,,4636,3.79813
2016-05-26,,,,,4705.5,3.84483
2016-05-27,,,,,4725.5,3.8853
2016-05-31,,,,,4700,3.87757
2016-06-01,4641.97,187.6,1214.5,3.82212,4601,3.78839
2016-06-02,,,,,4600,3.79413
2016-06-03,,,,,4688,3.77912
2016-06-06,,,,,4706,3.78296
2016-06-07,,,,,4589,3.69782
2016-06-08,,,,,4590.5,3.6346
2016-06-09,,,,,4546,3.5968
2016-06-10,,,,,4504,3.53116
2016-06-13,,,,,4515,3.52514
2016-06-14,,,,,4510.5,3.50425
2016-06-15,,,,,4632,3.60944
2016-06-16,,,,,4524.5,3.45184
2016-06-17,,,,,4521.5,3.50314
2016-06-20,,,,,4585,3.577
2016-06-21,,,,,4587,3.60443
2016-06-22,,,,,4687.5,3.70597
2016-06-23,,,,,4747,3.76104
2016-06-24,,,,,4663,3.54466
2016-06-27,,,,,4692,3.54234
2016-06-28,,,,,4777.5,3.64778
2016-06-29,,,,,4780,3.6171
2016-06-30,,,,,4827,3.65474
2016-07-01,4864.9,187.7,1340,3.63053,4783.5,3.56978
2016-07-04,,,,,4920,3.64242
2016-07-05,,,,,4840.5,3.58356
2016-07-06,,,,,4706,3.44446
2016-07-07,,,,,4725,3.48272
2016-07-08,,,,,4710,3.47794
2016-07-11,,,,,4746,3.49716
2016-07-12,,,,,4811.5,3.58425
2016-07-13,,,,,4918.5,3.66301
2016-07-14,,,,,4911.5,3.71071
2016-07-15,,,,,4945.5,3.72683
2016-07-18,,,,,4839,3.62553
2016-07-19,,,,,4938,3.71027
2016-07-20,,,,,4900.5,3.72407
2016-07-21,,,,,4953.5,3.74939
2016-07-22,,,,,4956,3.75241
2016-07-25,,,,,4920,3.74672
2016-07-26,,,,,4862,3.67498
2016-07-27,,,,,4869.5,3.66403
2016-07-28,,,,,4862,3.62363
2016-07-29,,,,,4853,3.61624
2016-08-01,4751.67,186.6,1349.65,3.52067,4907,3.63576
2016-08-02,,,,,4885.5,3.5824
2016-08-03,,,,,4844.5,3.56502
2016-08-04,,,,,4787,3.51275
2016-08-05,,,,,4792.5,3.57543
2016-08-08,,,,,4796,3.58767
2016-08-09,,,,,4779,3.56376
2016-08-10,,,,,4874.5,3.6169
2016-08-11,,,,,4810,3.54982
2016-08-12,,,,,4746,3.50984
2016-08-15,,,,,4746,3.54338
2016-08-16,,,,,4798,3.56994
2016-08-17,,,,,4755.5,3.54003
2016-08-18,,,,,4802.5,3.55728
2016-08-19,,,,,4774,3.54575
2016-08-22,,,,,4732,3.54218
2016-08-23,,,,,4719,3.51639
2016-08-24,,,,,4658.5,3.50989
2016-08-25,,,,,4639.5,3.51131
2016-08-26,,,,,4622,3.50483
2016-08-30,,,,,4609,3.49657
2016-08-31,,,,,4602.5,3.51537
2016-09-01,4722.2,186.9,1309.5,3.60611,4620,3.52806
2016-09-02,,,,,4607,3.47777
2016-09-05,,,,,4603,3.47043
2016-09-06,,,,,4623,3.45709
2016-09-07,,,,,4643,3.44347
2016-09-08,,,,,4617.5,3.43717
2016-09-09,,,,,4622.5,3.47334
2016-09-12,,,,,4573,3.45236
2016-09-13,,,,,4641.5,3.50659
2016-09-14,,,,,4694.5,3.55173
2016-09-15,,,,,4727,3.60619
2016-09-16,,,,,4733.5,3.61792
2016-09-19,,,,,4731.5,3.59851
2016-09-20,,,,,4732.5,3.60215
2016-09-21,,,,,4733,3.56911
2016-09-22,,,,,4815.5,3.59607
2016-09-23,,,,,4815,3.59691
2016-09-26,,,,,4794,3.57628
2016-09-27,,,,,4775,3.59834
2016-09-28,,,,,4807.5,3.63516
2016-09-29,,,,,4816.5,3.65412
2016-09-30,,,,,4832,3.65369
2016-10-01,4731.26,186.7,1322.5,3.57751,,
2016-10-03,,,,,4807,3.66025
2016-10-04,,,,,4790.5,3.73295
2016-10-05,,,,,4777.5,3.76359
2016-10-06,,,,,4742,3.77999
2016-10-07,,,,,4742,3.76723
2016-10-10,,,,,4786,3.79992
2016-10-11,,,,,4801.5,3.83063
2016-10-12,,,,,4805,3.82411
2016-10-13,,,,,4754.5,3.77027
2016-10-14,,,,,4672.5,3.73277
2016-10-17,,,,,4671.5,3.7229
2016-10-18,,,,,4665.5,3.70808
2016-10-19,,,,,4642.5,3.65825
2016-10-20,,,,,4633.5,3.64369
2016-10-21,,,,,4637,3.66257
2016-10-24,,,,,4620.5,3.65098
2016-10-25,,,,,4720,3.71829
2016-10-26,,,,,4717.5,3.71311
2016-10-27,,,,,4774,3.77019
2016-10-28,,,,,4787,3.76041
2016-10-31,,,,,4827.5,3.7952
2016-11-01,5450.93,186.3,1288.45,4.23061,4862.5,3.77391
2016-11-02,,,,,4871,3.73615
2016-11-03,,,,,4918,3.78017
2016-11-04,,,,,4943,3.79414
2016-11-07,,,,,5032,3.9219
2016-11-08,,,,,5044,3.9334
2016-11-09,,,,,5335,4.16342
2016-11-10,,,,,5619,4.43314
2016-11-11,,,,,5900,4.77173
2016-11-14,,,,,5620,4.63085
2016-11-15,,,,,5448,4.44028
2016-11-16,,,,,5459,4.4411
2016-11-17,,,,,5426,4.42307
2016-11-18,,,,,5446,4.49711
2016-11-21,,,,,5535.5,4.55878
2016-11-22,,,,,5618,4.63436
2016-11-23,,,,,5564,4.69397
2016-11-24,,,,,5834.5,4.91906
2016-11-25,,,,,5822.5,4.90233
2016-11-28,,,,,5935.5,5.00042
2016-11-29,,,,,5778,4.86958
2016-11-30,,,,,5740,4.87225
2016-12-01,5660.35,188.2,1161.85,4.87184,5773,4.9688
2016-12-02,,,,,5736,4.88794
2016-12-05,,,,,5851.5,5.03485
2016-12-06,,,,,5856,4.99446
2016-12-07,,,,,5903.5,5.01295
2016-12-08,,,,,5838,4.98527
2016-12-09,,,,,5824,5.00516
2016-12-12,,,,,5757,4.97967
2016-12-13,,,,,5765.5,4.97648
2016-12-14,,,,,5735,4.93439
2016-12-15,,,,,5682.5,5.04237
2016-12-16,,,,,5649,4.99205
2016-12-19,,,,,5561,4.89417
2016-12-20,,,,,5485.5,4.87297
2016-12-21,,,,,5498.5,4.85026
2016-12-22,,,,,5426,4.79604
2016-12-23,,,,,5482,4.84704
2016-12-28,,,,,5486,4.83518
2016-12-29,,,,,5514,4.81194
2016-12-30,,,,,5501,4.74592
2017-01-01,5754.56,190.7,1159.1,4.96468,,
2017-01-03,,,,,5574,4.84275
2017-01-04,,,,,5500.5,4.7245
2017-01-05,,,,,5611,4.76842
2017-01-06,,,,,5546.5,4.71701
2017-01-09,,,,,5551.5,4.71065
2017-01-10,,,,,5642,4.74317
2017-01-11,,,,,5709.5,4.84451
2017-01-12,,,,,5752.5,4.77366
2017-01-13,,,,,5797,4.87
2017-01-16,,,,,5857,4.86866
2017-01-17,,,,,5771.5,4.7461
2017-01-18,,,,,5721,4.70961
2017-01-19,,,,,5710,4.77405
2017-01-20,,,,,5706,4.75282
2017-01-23,,,,,5775,4.76151
2017-01-24,,,,,5879,4.83153
2017-01-25,,,,,5867,4.90962
2017-01-26,,,,,5890,4.95083
2017-01-27,,,,,5847,4.9348
2017-01-30,,,,,5857,4.9103
2017-01-31,,,,,5921,4.88209
2017-02-01,5940.91,191.6,1203.65,4.93575,5931,4.92751
2017-02-02,,,,,5903,4.8308
2017-02-03,,,,,5836,4.8025
2017-02-06,,,,,5786,4.71653
2017-02-07,,,,,5802,4.71324
2017-02-08,,,,,5865,4.72184
2017-02-09,,,,,5863,4.74046
2017-02-10,,,,,5872,4.78059
2017-02-13,,,,,6111,4.9998
2017-02-14,,,,,6145,4.99289
2017-02-15,,,,,6016,4.91343
2017-02-16,,,,,6015,4.84866
2017-02-17,,,,,5939,4.782
2017-02-20,,,,,6002,4.85088
2017-02-21,,,,,6034,4.89296
2017-02-22,,,,,5976,4.83241
2017-02-23,,,,,5991,4.80087
2017-02-24,,,,,5881,4.6911
2017-02-27,,,,,5927,4.71444
2017-02-28,,,,,5936,4.72762
2017-03-01,5824.63,191.5,1240.4,4.69577,6040,4.8694
2017-03-02,,,,,5994,4.84129
2017-03-03,,,,,5910,4.81859
2017-03-06,,,,,5856,4.7573
2017-03-07,,,,,5807,4.77294
2017-03-08,,,,,5782,4.78167
2017-03-09,,,,,5655,4.68692
2017-03-10,,,,,5714.5,4.75159
2017-03-13,,,,,5794,4.81149
2017-03-14,,,,,5747,4.77088
2017-03-15,,,,,5850,4.87988
2017-03-16,,,,,5911,4.80823
2017-03-17,,,,,5889,4.78936
2017-03-20,,,,,5891,4.7801
2017-03-21,,,,,5765.5,4.64361
2017-03-22,,,,,5712,4.57308
2017-03-23,,,,,5790.5,4.64168
2017-03-24,,,,,5782.5,4.63527
2017-03-27,,,,,5673.5,4.51155
2017-03-28,,,,,5774.5,4.59296
2017-03-29,,,,,5847,4.67349
2017-03-30,,,,,5860,4.6925
2017-03-31,,,,,5849,4.69856
2017-04-01,5683.9,193,1244.85,4.56593,,
2017-04-03,,,,,5817,4.66386
2017-04-04,,,,,5724.5,4.55174
2017-04-05,,,,,5808.5,4.66247
2017-04-06,,,,,5870.5,4.68703
2017-04-07,,,,,5770,4.55604
2017-04-10,,,,,5731,4.58462
2017-04-11,,,,,5746,4.58616
2017-04-12,,,,,5685,4.46127
2017-04-13,,,,,5655,4.40369
2017-04-18,,,,,5620.5,4.39462
2017-04-19,,,,,5600.5,4.37864
2017-04-20,,,,,5611.5,4.3768
2017-04-21,,,,,5601,4.36947
2017-04-24,,,,,5612,4.42099
2017-04-25,,,,,5652.5,4.45851
2017-04-26,,,,,5677.5,4.49935
2017-04-27,,,,,5686.5,4.50309
2017-04-28,,,,,5688.5,4.49169
2017-05-01,5599.56,192.8,1266.45,4.42146,,
2017-05-02,,,,,5746.5,4.57724
2017-05-03,,,,,5636.5,4.50812
2017-05-04,,,,,5543,4.51219
2017-05-05,,,,,5530.5,4.50348
2017-05-08,,,,,5466,4.44463
2017-05-09,,,,,5496,4.50344
2017-05-10,,,,,5512,4.50713
2017-05-11,,,,,5580.5,4.5624
2017-05-12,,,,,5520,4.48325
2017-05-15,,,,,5586,4.52931
2017-05-16,,,,,5584,4.52439
2017-05-17,,,,,5575,4.43375
2017-05-18,,,,,5490,4.37137
2017-05-19,,,,,5596,4.46965
2017-05-22,,,,,5677,4.50967
2017-05-23,,,,,5660.5,4.49175
2017-05-24,,,,,5662.5,4.52078
2017-05-25,,,,,5665,4.50694
2017-05-26,,,,,5671,4.48283
2017-05-30,,,,,5608,4.44128
2017-05-31,,,,,5615.5,4.43492
2017-06-01,5719.76,193.6,1264.85,4.52209,5636.5,4.45626
2017-06-02,,,,,5559.5,4.36056
2017-06-05,,,,,5586.5,4.36462
2017-06-06,,,,,5540.5,4.28334
2017-06-07,,,,,5575.5,4.31875
2017-06-08,,,,,5647.5,4.43602
2017-06-09,,,,,5739,4.53121
2017-06-12,,,,,5752,4.54201
2017-06-13,,,,,5659,4.48415
2017-06-14,,,,,5684.5,4.45668
2017-06-15,,,,,5637,4.49324
2017-06-16,,,,,5655.5,4.50494
2017-06-19,,,,,5687,4.55634
2017-06-20,,,,,5673.5,4.5673
2017-06-21,,,,,5650,4.54728
2017-06-22,,,,,5736,4.58587
2017-06-23,,,,,5774,4.59823
2017-06-26,,,,,5771,4.63441
2017-06-27,,,,,5789,4.63287
2017-06-28,,,,,5822,4.66506
2017-06-29,,,,,5905.5,4.7491
2017-06-30,,,,,5907.5,4.75548
2017-07-01,5985.12,193.5,1242.25,4.81797,,
2017-07-03,,,,,5894,4.79479
2017-07-04,,,,,5847,4.77794
2017-07-05,,,,,5818,4.76768
2017-07-06,,,,,5828.5,4.75835
2017-07-07,,,,,5809,4.77851
2017-07-10,,,,,5780,4.76937
2017-07-11,,,,,5795,4.7851
2017-07-12,,,,,5882.5,4.82647
2017-07-13,,,,,5902,4.84207
2017-07-14,,,,,5858,4.76144
2017-07-17,,,,,5965.5,4.83389
2017-07-18,,,,,5940.5,4.78783
2017-07-19,,,,,5956,4.79491
2017-07-20,,,,,5930,4.78728
2017-07-21,,,,,6001.5,4.80678
2017-07-24,,,,,6000,4.77878
2017-07-25,,,,,6150,4.90274
2017-07-26,,,,,6238,4.998
2017-07-27,,,,,6325,5.01546
2017-07-28,,,,,6283,4.96719
2017-07-31,,,,,6347,5.0073
2017-08-01,6485.62,193.8,1270.95,5.10297,6300.5,4.95732
2017-08-02,,,,,6300,4.96219
2017-08-03,,,,,6290,4.96018
2017-08-04,,,,,6330,5.033
2017-08-07,,,,,6333,5.03418
2017-08-08,,,,,6364,5.04359
2017-08-09,,,,,6465,5.08635
2017-08-10,,,,,6416.5,4.99572
2017-08-11,,,,,6353.5,4.94013
2017-08-14,,,,,6351,4.95282
2017-08-15,,,,,6382,5.02401
2017-08-16,,,,,6433,5.05441
2017-08-17,,,,,6460,5.02665
2017-08-18,,,,,6453,4.97994
2017-08-21,,,,,6514.5,5.03867
2017-08-22,,,,,6584,5.12693
2017-08-23,,,,,6555,5.09463
2017-08-24,,,,,6577,5.1024
2017-08-25,,,,,6714,5.22368
2017-08-29,,,,,6797,5.15451
2017-08-30,,,,,6755,5.1624
2017-08-31,,,,,6792,5.17782
2017-09-01,6577.17,194.8,1320.4,4.98119,6776,5.13178
2017-09-04,,,,,6873,5.15565
2017-09-05,,,,,6904,5.16941
2017-09-06,,,,,6864,5.13062
2017-09-07,,,,,6842.5,5.09304
2017-09-08,,,,,6780,5.03621
2017-09-11,,,,,6737,5.04947
2017-09-12,,,,,6601.5,4.97663
2017-09-13,,,,,6527,4.91658
2017-09-14,,,,,6418.5,4.8458
2017-09-15,,,,,6457,4.88113
2017-09-18,,,,,6487,4.94398
2017-09-19,,,,,6492,4.95724
2017-09-20,,,,,6520,4.97217
2017-09-21,,,,,6407.5,4.95898
2017-09-22,,,,,6405,4.94671
2017-09-25,,,,,6416,4.96095
2017-09-26,,,,,6423,4.94058
2017-09-27,,,,,6426,5.01033
2017-09-28,,,,,6405,4.99084
2017-09-29,,,,,6485,5.05417
2017-10-01,6807.6,194.9,1283.1,5.30559,,
2017-10-02,,,,,6455,5.06791
2017-10-03,,,,,6447,5.07139
2017-10-04,,,,,6453,5.06416
2017-10-05,,,,,6511,5.10867
2017-10-06,,,,,6639,5.26153
2017-10-09,,,,,6607,5.16676
2017-10-10,,,,,6641,5.14248
2017-10-11,,,,,6685,5.18519
2017-10-12,,,,,6813,5.28037
2017-10-13,,,,,6858,5.27701
2017-10-16,,,,,7063,5.41932
2017-10-17,,,,,7046,5.48434
2017-10-18,,,,,6971.5,5.44563
2017-10-19,,,,,6920,5.37935
2017-10-20,,,,,7008.5,5.47026
2017-10-23,,,,,6959,5.45847
2017-10-24,,,,,7073.5,5.54154
2017-10-25,,,,,6970.5,5.46706
2017-10-26,,,,,6965,5.46811
2017-10-27,,,,,6831.5,5.39421
2017-10-30,,,,,6823,5.36399
2017-10-31,,,,,6802,5.35527
2017-11-01,6826.55,195.9,1277.05,5.34556,6918,5.41717
2017-11-02,,,,,6855,5.35882
