# OFFICIAL S&P breadth via Barchart free EOD: pct_above_ma20=$S5TW, pct_above_ma50=$S5FI, pct_above_ma200=$S5TH. No survivorship bias (true index constituents). Accumulating cache: old dates kept if the free window ever shrinks. Read with comment='#'.
date,pct_above_ma20,pct_above_ma50,pct_above_ma200
2009-10-26,44.47,63.98,92.96
2009-10-27,37.63,60.16,92.56
2009-10-28,17.91,39.24,90.14
2009-10-29,35.01,57.75,93.16
2009-10-30,13.68,34.21,88.93
2009-11-02,18.11,40.24,89.74
2009-11-03,20.72,44.27,89.94
2009-11-04,22.74,44.87,89.34
2009-11-05,45.27,57.75,91.35
2009-11-06,47.48,57.14,91.55
2009-11-09,72.64,73.84,93.56
2009-11-10,70.02,72.43,92.35
2009-11-11,76.06,75.65,92.76
2009-11-12,64.19,64.59,92.15
2009-11-13,71.03,66.6,92.35
2009-11-16,83.5,76.86,93.16
2009-11-17,83.3,75.45,92.96
2009-11-18,82.09,73.84,92.96
2009-11-19,67,61.97,91.75
2009-11-20,62.37,57.55,92.15
2009-11-23,73.24,63.58,92.76
2009-11-24,71.03,62.98,92.35
2009-11-25,74.85,68.21,92.96
2009-11-26,74.85,68.21,92.96
2009-11-27,49.9,55.13,91.55
2009-11-30,51.11,59.76,91.15
2009-12-01,65.39,66.6,92.35
2009-12-02,66,69.22,92.76
2009-12-03,50.3,64.19,91.55
2009-12-04,60.76,68.61,91.95
2009-12-07,56.94,66.2,92.76
2009-12-08,45.67,59.96,91.15
2009-12-09,48.49,62.58,91.75
2009-12-10,57.75,66,91.15
2009-12-11,62.37,67.2,92.35
2009-12-14,74.85,73.24,92.76
2009-12-15,68.81,70.02,91.35
2009-12-16,71.83,71.23,91.55
2009-12-17,56.34,65.59,90.34
2009-12-18,61.57,69.42,91.35
2009-12-21,73.24,74.85,91.75
2009-12-22,75.45,77.46,91.55
2009-12-23,76.86,79.48,91.75
2009-12-24,81.09,81.09,91.95
2009-12-28,81.69,81.69,91.75
2009-12-29,80.08,82.29,91.75
2009-12-30,80.08,81.09,91.15
2009-12-31,60.97,75.45,90.74
2010-01-04,78,85.2,92.2
2010-01-05,73.4,85.8,92.8
2010-01-06,73.2,85.2,94
2010-01-07,72.2,86,94.4
2010-01-08,71.8,87,94.2
2010-01-11,71.4,88.2,94.8
2010-01-12,62,82.8,94
2010-01-13,74.2,86.8,94.2
2010-01-14,72.6,85.2,94.2
2010-01-15,56.6,79,93.6
2010-01-19,70.8,84,95
2010-01-20,52.2,78.2,94.2
2010-01-21,31.8,61.6,91.6
2010-01-22,15.6,40,88.4
2010-01-25,17.6,45.6,89.4
2010-01-26,17.8,43,87.6
2010-01-27,22.2,43.8,88.8
2010-01-28,17,33.2,85
2010-01-29,12.2,26.8,83
2010-02-01,17.8,38.2,86.2
2010-02-02,32.4,48.8,87.2
2010-02-03,26.6,44.4,85.4
2010-02-04,8.4,20,77.4
2010-02-05,11.8,20.6,79.6
2010-02-08,8.2,17.2,74.4
2010-02-09,16.6,21.8,79.2
2010-02-10,15.6,20,78.6
2010-02-11,30,28,80.6
2010-02-12,32.6,28.6,78.6
2010-02-16,60.8,45.2,83.6
2010-02-17,73,48.6,84
2010-02-18,77.6,57,85
2010-02-19,81.8,58.6,85.4
2010-02-22,82.8,57.4,84.8
2010-02-23,66.6,43.2,82
2010-02-24,78.4,53,83.4
2010-02-25,75.6,50.8,82.8
2010-02-26,75.2,52,83
2010-03-01,85.4,61.8,84.6
2010-03-02,88.6,63.8,85
2010-03-03,90,66.6,85.6
2010-03-04,90,67,86.6
2010-03-05,94.8,79.4,88.6
2010-03-08,94.6,80.4,89.2
2010-03-09,92.2,79.2,89.8
2010-03-10,92.2,81.4,90.4
2010-03-11,92.8,83.6,90.8
2010-03-12,90,82.2,90.6
2010-03-15,86.8,82.6,90.4
2010-03-16,91.8,87,92
2010-03-17,92.8,90,92
2010-03-18,91.2,89.4,92
2010-03-19,85.4,87.2,90.6
2010-03-22,88.4,89.2,91
2010-03-23,90.4,89.8,91.4
2010-03-24,81.6,88.6,91
2010-03-25,75,86.6,89.4
2010-03-26,72.8,87.2,89.2
2010-03-29,77.2,89.2,90
2010-03-30,77.4,89.8,90
2010-03-31,69.6,88.8,89.8
2010-04-01,76.2,91.6,91.4
2010-04-05,85.8,93,92.8
2010-04-06,83.8,93.4,93.4
2010-04-07,76.4,91.6,92.2
2010-04-08,73,90,91.8
2010-04-09,81.2,92.4,93
2010-04-12,79.8,91.4,93
2010-04-13,79.4,91.2,92.6
2010-04-14,85,92.6,94.2
2010-04-15,81.8,91.4,93.2
2010-04-16,67,86.4,91.8
2010-04-19,69.4,86.8,91.6
2010-04-20,79.4,89.8,92.8
2010-04-21,78.4,88.6,92.2
2010-04-22,78.8,86.8,92
2010-04-23,82.2,87,93
2010-04-26,76.4,85.6,92.4
2010-04-27,45.4,75.8,88.4
2010-04-28,52.4,77.6,90.2
2010-04-29,64.2,80.4,91.2
2010-04-30,43.2,70.4,87.8
2010-05-03,58.8,76.8,89.4
2010-05-04,30,59,83
2010-05-05,23.2,52.6,83.6
2010-05-06,6,27.6,73
2010-05-07,1.8,15.03,67.13
2010-05-10,23.8,46.2,79.6
2010-05-11,24.2,43.6,78
2010-05-12,42.8,55.8,82.6
2010-05-13,30.2,46,79.2
2010-05-14,14.2,30.2,72
2010-05-17,17.2,32,74
2010-05-18,10.6,22.6,70.4
2010-05-19,9.6,18.6,67.6
2010-05-20,2.6,6.2,50.6
2010-05-21,3.6,8.6,56.6
2010-05-24,4,7.6,52.2
2010-05-25,3.6,7,50.6
2010-05-26,3.4,7,49.6
2010-05-27,26,17.4,62.6
2010-05-28,16,12.6,59
2010-06-01,8.8,9.8,48.6
2010-06-02,33.6,18,59.6
2010-06-03,42.4,21.6,60.6
2010-06-04,13,9.2,45.4
2010-06-07,8.6,8,38.6
2010-06-08,14.2,9.4,44
2010-06-09,14.4,10.4,42.8
2010-06-10,51.4,21,53.6
2010-06-11,61.2,23.4,55.4
2010-06-14,67.4,23.4,55.8
2010-06-15,88.8,41.8,64.2
2010-06-16,87.4,41.8,62.8
2010-06-17,87,45.2,62.6
2010-06-18,84.6,45.8,62.4
2010-06-21,79.8,42.8,59.8
2010-06-22,60.6,26,55
2010-06-23,52.8,24.6,55
2010-06-24,25,17.8,48.4
2010-06-25,35.2,21.6,48.8
2010-06-28,34.8,22.6,48.2
2010-06-29,9,8,35
2010-06-30,6.4,5.4,31.4
2010-07-01,7.2,5.8,30.6
2010-07-02,7.2,6.8,27.2
2010-07-06,8.8,9.4,28.4
2010-07-07,28,23,39.8
2010-07-08,35.4,29.6,44.2
2010-07-09,48.8,34.4,49
2010-07-12,52,35.4,46.6
2010-07-13,70.8,50.2,52.2
2010-07-14,71.2,51.2,52.6
2010-07-15,75.2,52.4,52.8
2010-07-16,38,32.6,42.2
2010-07-19,49.4,38.2,44.8
2010-07-20,72,46.6,48.6
2010-07-21,54.4,40,43.8
2010-07-22,80,57.8,54
2010-07-23,84,66.2,56
2010-07-26,90.4,74.6,60
2010-07-27,87,71.6,58.2
2010-07-28,82,67.6,54.6
2010-07-29,75.8,65,53.8
2010-07-30,73.8,66.2,53.2
2010-08-02,84.6,75.4,60.2
2010-08-03,76.4,71,56.6
2010-08-04,77.8,73.2,59.6
2010-08-05,75.2,73,59.4
2010-08-06,72.2,71.4,59.6
2010-08-09,77,74.6,60.6
2010-08-10,70.6,71.8,58.4
2010-08-11,29.8,52.4,48.2
2010-08-12,23.8,46,45
2010-08-13,21.2,42.4,43.6
2010-08-16,19.2,43.2,42.8
2010-08-17,38.6,51.6,49.2
2010-08-18,38,54.4,50.2
2010-08-19,16.6,39.6,42.2
2010-08-20,17.2,37,41.4
2010-08-23,15.6,35.2,39
2010-08-24,10.2,26.6,32.6
2010-08-25,14.6,29.2,33.8
2010-08-26,11.6,26.4,32.6
2010-08-27,24.4,38.6,39.6
2010-08-30,13.2,28.6,32.8
2010-08-31,16.2,29.2,34
2010-09-01,54,51,45
2010-09-02,59,60,48
2010-09-03,43,60,52
2010-09-07,55,60,48
2010-09-08,46,64,51
2010-09-09,86.8,69.8,53
2010-09-10,87.59,72,55.4
2010-09-13,93.19,79.4,59.59
2010-09-14,92.8,78.4,60.2
2010-09-15,92.4,80.59,60.79
2010-09-16,91.4,77.8,60
2010-09-17,90.4,76.59,60
2010-09-20,95.19,86,64.8
2010-09-21,92.4,83.4,64.4
2010-09-22,87.8,76.8,61.79
2010-09-23,75.4,72,58.2
2010-09-24,91,85.59,67.4
2010-09-27,84.4,81.59,65.8
2010-09-28,87.19,85.4,68.19
2010-09-29,82.4,84,68.19
2010-09-30,80,83.59,67
2010-10-01,81.8,86.4,68
2010-10-04,70.59,83,65.59
2010-10-05,87.8,90.8,70.8
2010-10-06,82.8,87.8,69.59
2010-10-07,80.4,87.19,69.4
2010-10-08,82.19,90.19,72.19
2010-10-11,82.4,90,71.8
2010-10-12,84.19,91.59,74.4
2010-10-13,88.59,93.19,75.8
2010-10-14,84.8,91.19,73.4
2010-10-15,82,90.8,73.59
2010-10-18,85.4,91.59,75.19
2010-10-19,65.8,88.4,72.19
2010-10-20,76.59,89.19,74
2010-10-21,75.59,89.4,73.8
2010-10-22,76,88.59,73.4
2010-10-25,77.4,89.19,74.4
2010-10-26,72.8,87,73.8
2010-10-27,64,86.8,75
2010-10-28,58.59,83.19,74.59
2010-10-29,60.4,83.19,74.19
2010-11-01,59.2,81.4,73.59
2010-11-02,68,84.59,75.59
2010-11-03,70.19,84.4,75.4
2010-11-04,83,89,81.19
2010-11-05,82.59,88.8,82.8
2010-11-08,80.4,87.8,82.4
2010-11-09,71.4,81.8,80.4
2010-11-10,74,82.4,80
2010-11-11,69.59,81.4,80.19
2010-11-12,55,74.4,77.19
2010-11-15,54,73.59,76.59
2010-11-16,29.6,60.59,71.4
2010-11-17,29.2,59.2,70.4
2010-11-18,49.29,68.73,73.14
2010-11-19,54.9,69.53,75.15
2010-11-22,53.9,69.13,74.94
2010-11-23,30.66,59.51,71.34
2010-11-24,55.11,67.33,74.14
2010-11-26,42.68,62.52,72.94
2010-11-29,38,61.59,71.8
2010-11-30,32,57.4,70.8
2010-12-01,63.4,70.19,74.8
2010-12-02,76.8,76.8,79.8
2010-12-03,82.8,77.8,81.19
2010-12-06,80.19,76.59,80.4
2010-12-07,80,75.4,80.59
2010-12-08,80.4,75.4,82.19
2010-12-09,82.19,77,83.8
2010-12-10,86.59,79.8,84.8
2010-12-13,84.59,80.19,84.8
2010-12-14,85.59,80.59,86.4
2010-12-15,75.19,75.8,84.19
2010-12-16,80.8,78.8,85.8
2010-12-17,82.19,80.4,86.8
2010-12-20,82.8,81.59,88
2010-12-21,85.19,83.19,89
2010-12-22,84.19,83.59,89.19
2010-12-23,82.19,82.8,89.19
2010-12-27,79.4,81.8,89
2010-12-28,76.59,82,88.59
2010-12-29,76.59,83.8,88.8
2010-12-30,75,83.19,88.59
2010-12-31,72.4,83.4,88.59
2011-01-03,82.4,88.19,89.19
2011-01-04,71.4,84.4,89.4
2011-01-05,71,85.19,90.19
2011-01-06,66,82.19,91
2011-01-07,62.79,81,90.19
2011-01-10,57.4,79,89.8
2011-01-11,62.79,79.59,90.59
2011-01-12,71.59,83.4,91.59
2011-01-13,67.19,82.19,90.8
2011-01-14,71.19,82.59,92.59
2011-01-18,73.4,84.59,92.59
2011-01-19,59.59,78,90.8
2011-01-20,55.4,78.19,91.59
2011-01-21,57.2,76.19,91.19
2011-01-24,65.59,79.59,91.4
2011-01-25,64.59,78.8,91.19
2011-01-26,70,79.8,91.4
2011-01-27,69,78.8,91.8
2011-01-28,45.59,67.4,88.4
2011-01-31,52.79,69.8,88.4
2011-02-01,69.59,75.4,90.59
2011-02-02,64.19,74.59,90.59
2011-02-03,70,76,92
2011-02-04,72.8,78,92.59
2011-02-07,78.19,80,92.4
2011-02-08,80.4,81.59,93.8
2011-02-09,76.19,80.19,94
2011-02-10,78.59,79.19,93.4
2011-02-11,80.8,82.8,93.19
2011-02-14,79.59,81.59,93.4
2011-02-15,77.4,78.8,93.4
2011-02-16,79.8,83.19,93.59
2011-02-17,83.19,84.19,93.8
2011-02-18,82,84,93.8
2011-02-22,51.2,72.59,91.4
2011-02-23,38.2,63.4,90.59
2011-02-24,38,63.4,90.59
2011-02-25,56.4,70.8,91.59
2011-02-28,60,72.8,92
2011-03-01,35.4,62.2,91
2011-03-02,37.79,63.79,91
2011-03-03,62.2,74,91.8
2011-03-04,51,69.59,91
2011-03-07,39.2,63.4,90.19
2011-03-08,55.4,71.19,92.4
2011-03-09,51.59,69.19,92.59
2011-03-10,29.2,54.59,89.8
2011-03-11,39.59,59,91.19
2011-03-14,30.2,52.59,88.8
2011-03-15,18.79,40.79,85.8
2011-03-16,9.6,27,82.8
2011-03-17,18.2,32.59,84.4
2011-03-18,23.39,38.4,85.4
2011-03-21,50.79,53.4,87.8
2011-03-22,43.2,49,87.59
2011-03-23,44.4,50.2,88
2011-03-24,64,61.2,89.59
2011-03-25,70.59,62.4,89.4
2011-03-28,65,60,88.59
2011-03-29,75.59,67.8,89.59
2011-03-30,85.19,73.4,91.59
2011-03-31,81.8,71.19,91.4
2011-04-01,86,75.19,91.59
2011-04-04,84.59,75,92.19
2011-04-05,85.4,75.19,92
2011-04-06,88.8,78,92.59
2011-04-07,85.4,76,93
2011-04-08,78.19,70.4,91.59
2011-04-11,68.59,65.59,91.19
2011-04-12,53.79,54.59,90.59
2011-04-13,52.2,55,90
2011-04-14,50.4,56,90
2011-04-15,57.59,61.59,90.4
2011-04-18,39,49.59,88.8
2011-04-19,43.4,54.79,89
2011-04-20,66.4,69,90.8
2011-04-21,74.19,72.8,90.8
2011-04-25,69.4,70.8,91.4
2011-04-26,74,75.19,92.4
2011-04-27,77.8,78.8,93.59
2011-04-28,78.4,80.59,93.59
2011-04-29,76.95,79.75,93.58
2011-05-02,75.35,77.95,92.38
2011-05-03,69.59,73.8,92.59
2011-05-04,61.59,69.19,91.4
2011-05-05,54.59,64.59,91
2011-05-06,60.32,68.73,91.38
2011-05-09,62.52,70.14,91.18
2011-05-10,73.34,76.75,91.78
2011-05-11,61.32,69.53,90.58
2011-05-12,64.92,72.34,90.78
2011-05-13,54.5,64.92,90.18
2011-05-16,48.49,61.12,89.17
2011-05-17,43.68,59.31,88.57
2011-05-18,54.5,64.92,89.37
2011-05-19,57.91,67.33,88.77
2011-05-20,46.09,61.72,87.17
2011-05-23,28.05,50.9,83.76
2011-05-24,25.25,50.1,83.56
2011-05-25,26.85,52.5,84.56
2011-05-26,37.67,54.7,84.96
2011-05-27,45.09,56.91,86.37
2011-05-31,64.32,64.72,87.77
2011-06-01,26.2,47.79,81.19
2011-06-02,23.79,45.2,80.8
2011-06-03,13.22,33.26,77.35
2011-06-06,7.01,25.25,72.14
2011-06-07,8.81,26.85,72.34
2011-06-08,7.81,23.64,69.73
2011-06-09,13.42,27.65,71.34
2011-06-10,6.01,16.83,66.53
2011-06-13,6.21,18.83,64.32
2011-06-14,16.83,26.25,69.73
2011-06-15,6.61,16.23,62.72
2011-06-16,9.61,18.63,62.12
2011-06-17,17.23,21.84,63.32
2011-06-20,32.86,26.05,65.53
2011-06-21,54.5,35.27,69.93
2011-06-22,44.68,30.86,68.73
2011-06-23,40.68,27.65,67.93
2011-06-24,29.05,19.03,64.12
2011-06-27,44.28,27.45,66.33
2011-06-28,70.54,39.47,69.93
2011-06-29,83.16,47.69,72.74
2011-06-30,90.38,57.91,75.75
2011-07-01,96.19,70.74,80.36
2011-07-05,93.38,68.13,78.75
2011-07-06,92.58,68.33,78.15
2011-07-07,96.18,78.31,82.12
2011-07-08,90.96,70.68,77.71
2011-07-11,68.67,52,70.48
2011-07-12,60.64,49.39,69.07
2011-07-13,62.04,51,70.08
2011-07-14,43.17,40.76,66.46
2011-07-15,46.58,44.97,67.06
2011-07-18,30.72,37.75,62.24
2011-07-19,50.6,51.2,68.07
2011-07-20,48.39,52,68.07
2011-07-21,66.26,65.66,73.49
2011-07-22,62.65,65.06,73.09
2011-07-25,49.59,60.24,69.87
2011-07-26,44.77,54.41,66.86
2011-07-27,22.69,37.55,56.42
2011-07-28,20.88,34.13,54.81
2011-07-29,17.67,29.91,52.2
2011-08-01,13.45,26.5,48.99
2011-08-02,5.02,14.45,39.35
2011-08-03,6.42,15.86,38.55
2011-08-04,0.8,3.61,22.28
2011-08-05,1.2,4.01,24.09
2011-08-08,0.2,0.6,9.6
2011-08-09,0.4,3.4,17.6
2011-08-10,0.2,1.79,12.19
2011-08-11,2.79,4.8,20.39
2011-08-12,4.8,5.8,22
2011-08-15,13.8,11.6,28
2011-08-16,12,10.19,25.79
2011-08-17,17,11.19,26.39
2011-08-18,6.8,4.8,16.6
2011-08-19,6.8,3.4,15
2011-08-22,7.59,4.19,14.19
2011-08-23,25.39,10.39,22.6
2011-08-24,37,14.39,25.79
2011-08-25,26,9,21.2
2011-08-26,46.2,12.19,25.2
2011-08-29,84.8,24.79,32
2011-08-30,90,27,34.4
2011-08-31,96.19,30.2,35.2
2011-09-01,88.59,24.6,32.79
2011-09-02,54.4,15.39,25.2
2011-09-06,41,13.6,24
2011-09-07,86,27,31.2
2011-09-08,63,23,28
2011-09-09,25.2,11.39,22.2
2011-09-12,34,15.39,23.6
2011-09-13,51.4,20.79,24.79
2011-09-14,73.8,28.6,28
2011-09-15,85.4,38.79,32.59
2011-09-16,84.19,43.79,34.4
2011-09-19,68.4,37.79,32.59
2011-09-20,62.4,36.4,31.39
2011-09-21,29.39,25.79,24.79
2011-09-22,13.8,14.6,19.2
2011-09-23,17.79,20,20.79
2011-09-26,28.79,27.39,24.6
2011-09-27,44.28,35.67,26.85
2011-09-28,23.6,25.2,22.2
2011-09-29,35.4,29.39,23
2011-09-30,16,19.79,19.39
2011-10-03,4.19,11,14.39
2011-10-04,13.02,18.03,17.23
2011-10-05,29.25,27.25,18.83
2011-10-06,55.11,42.28,23.84
2011-10-07,45.29,39.67,23.44
2011-10-10,78.55,60.32,29.85
2011-10-11,77.55,62.32,29.25
2011-10-12,83.96,72.54,30.26
2011-10-13,84.96,70.34,30.66
2011-10-14,94.78,78.95,33.26
2011-10-17,84.16,65.53,29.45
2011-10-18,93.19,79.4,34.2
2011-10-19,88,73,32.59
2011-10-20,88.8,75,32.4
2011-10-21,95.8,84.8,40.79
2011-10-24,98.59,91.59,44.2
2011-10-25,90.8,83.19,39.2
2011-10-26,92,87.4,44
2011-10-27,96,93.4,53
2011-10-28,95,93.4,52.4
2011-10-31,87.19,89.8,43.59
2011-11-01,57.4,73.4,36.4
2011-11-02,71.19,80.19,40.59
2011-11-03,83.19,87,47.79
2011-11-04,75.8,84.59,46.2
2011-11-07,79.19,86.19,46.79
2011-11-08,85.59,89,50.79
2011-11-09,38,73,39.4
2011-11-10,51.4,77.19,41.79
2011-11-11,76.19,85.19,47.79
2011-11-14,59.79,80.8,46
2011-11-15,66,81.59,47.4
2011-11-16,38.59,73.59,41.79
2011-11-17,14.8,61,34.79
2011-11-18,16,57,32
2011-11-21,6.4,44.4,27.2
2011-11-22,4.19,36.59,24.79
2011-11-23,0.4,20.2,18.79
2011-11-25,1.2,20.2,18.39
2011-11-28,13.19,41,26
2011-11-29,17.79,44.59,27.2
2011-11-30,75.59,78.19,41.2
2011-12-01,72.94,75.55,40.68
2011-12-02,71.19,74.59,40.79
2011-12-05,83.4,81.4,45.2
2011-12-06,84.36,79.35,44.68
2011-12-07,83.96,79.15,45.09
2011-12-08,51.3,61.32,36.07
2011-12-09,78.35,71.94,45.29
2011-12-12,58.11,59.91,38.07
2011-12-13,41.76,46.18,34.93
2011-12-14,31.92,35.94,31.12
2011-12-15,40.96,41.36,34.33
2011-12-16,44.08,42.28,35.87
2011-12-19,31.06,32.46,31.06
2011-12-20,66.66,55.42,39.15
2011-12-21,65.66,57.63,41.76
2011-12-22,73.69,62.65,44.57
2011-12-23,78.11,66.86,47.18
2011-12-27,76.5,68.67,47.79
2011-12-28,57.42,56.82,43.77
2011-12-29,71.68,64.45,47.38
2011-12-30,68.87,61.04,46.58
2012-01-03,83.73,71.48,50.6
2012-01-04,81.92,70.48,50
2012-01-05,82.93,72.69,51
2012-01-06,78.91,70.68,49.59
2012-01-09,77.1,73.09,51.6
2012-01-10,84.73,80.52,58.03
2012-01-11,82.53,79.51,58.03
2012-01-12,81.12,80.32,57.83
2012-01-13,75.9,75.9,54.81
2012-01-17,78,78.19,57.79
2012-01-18,81.4,84.59,62.2
2012-01-19,81.4,86.4,65.8
2012-01-20,78.59,86,67
2012-01-23,79.59,86,66.8
2012-01-24,75.59,85,67.19
2012-01-25,82.4,87.19,71.19
2012-01-26,76,85,69
2012-01-27,70,83.4,68.59
2012-01-30,64.8,80.19,65.8
2012-01-31,60.4,79.4,67.19
2012-02-01,71.59,83.19,71.8
2012-02-02,69.8,84.4,72.8
2012-02-03,83,88.19,77.59
2012-02-06,77.59,87,77.19
2012-02-07,81.59,87.4,77.4
2012-02-08,80.59,86.19,78.8
2012-02-09,77,86,77.4
2012-02-10,66.19,81.59,76.19
2012-02-13,71,82.4,77.19
2012-02-14,64.8,81.59,76.59
2012-02-15,59,78.4,75.4
2012-02-16,73.4,82.8,81.4
2012-02-17,75.19,85,81.19
2012-02-21,72.59,83,80.8
2012-02-22,64.59,79.8,79.8
2012-02-23,67.19,82,81.19
2012-02-24,68.59,82.19,80.59
2012-02-27,68.4,80.59,81.19
2012-02-28,67.19,79,81
2012-02-29,56.2,75.4,79.59
2012-03-01,62.59,78.59,81.19
2012-03-02,52.79,74.59,80
2012-03-05,47.4,71.19,79.8
2012-03-06,25,55.79,74.4
2012-03-07,31.79,61.4,76.19
2012-03-08,49.79,71.19,79.19
2012-03-09,60,73.4,80.8
2012-03-12,58.59,73.19,80.59
2012-03-13,78.59,82.4,84
2012-03-14,71.54,78.15,82.16
2012-03-15,77.75,81.16,83.56
2012-03-16,79.15,81.36,85.17
2012-03-19,79.35,82.36,84.16
2012-03-20,71.74,78.95,84.36
2012-03-21,69.33,76.35,83.16
2012-03-22,58.91,68.53,81.96
2012-03-23,62.72,69.33,82.36
2012-03-26,77.55,78.75,85.77
2012-03-27,76.95,77.15,85.57
2012-03-28,64.52,71.94,83.96
2012-03-29,61.12,70.34,83.56
2012-03-30,67.13,72.54,84.16
2012-04-02,74.94,77.75,85.57
2012-04-03,65.93,71.94,84.56
2012-04-04,45.89,61.92,83.16
2012-04-05,40.08,57.91,82.56
2012-04-09,18.83,45.69,79.35
2012-04-10,7.41,28.25,73.34
2012-04-11,13.42,36.67,76.35
2012-04-12,30.26,48.09,80.76
2012-04-13,20.24,37.27,77.55
2012-04-16,23.44,39.07,77.35
2012-04-17,48.49,53.9,80.96
2012-04-18,41.08,48.49,79.95
2012-04-19,36.67,44.68,78.95
2012-04-20,43.08,49.29,78.75
2012-04-23,30.26,39.47,75.75
2012-04-24,36.47,43.28,75.75
2012-04-25,54.9,53.7,79.15
2012-04-26,65.13,57.91,80.76
2012-04-27,68.33,59.11,80.76
2012-04-30,65.33,57.91,80.16
2012-05-01,72.8,61.2,81.8
2012-05-02,66.19,56.79,79.8
2012-05-03,57,50.2,77
2012-05-04,38.4,40.4,72.19
2012-05-07,38.4,39.79,71.59
2012-05-08,31.79,37.4,71.59
2012-05-09,27,32.79,67.59
2012-05-10,30.79,35.4,69.59
2012-05-11,29.79,34.2,68.4
2012-05-14,22.2,28.6,65.59
2012-05-15,16.79,25.79,62.4
2012-05-16,15.19,24.6,59.4
2012-05-17,8.19,16,53.79
2012-05-18,6,13.39,50.2
2012-05-21,9.8,18.39,56.4
2012-05-22,11.6,19.2,56.59
2012-05-23,13.42,20.24,57.11
2012-05-24,20.04,23.84,56.91
2012-05-25,23.24,23.24,55.71
2012-05-29,39.55,29.51,60.44
2012-05-30,21.68,20.28,53.21
2012-05-31,22.89,20.68,52
2012-06-01,8.6,12.8,42.59
2012-06-04,11.39,12.6,41.79
2012-06-05,16.2,13.19,44.4
2012-06-06,44.48,23.44,52.5
2012-06-07,43.68,23.04,51.9
2012-06-08,46.09,23.24,51.9
2012-06-11,38.87,22.64,50.1
2012-06-12,60.92,29.25,53.1
2012-06-13,47.49,26.65,50.5
2012-06-14,61.92,33.06,52.3
2012-06-15,74.54,41.08,56.11
2012-06-18,74.14,43.88,56.11
2012-06-19,87.97,52.1,61.72
2012-06-20,83.36,52.3,61.72
2012-06-21,52.9,36.67,52.5
2012-06-22,62.92,42.28,54.5
2012-06-25,42.48,31.06,49.09
2012-06-26,46.49,31.66,50.3
2012-06-27,58.31,41.68,54.5
2012-06-28,58.51,41.08,52.5
2012-06-29,85.74,62.04,61.24
2012-07-02,81.92,63.05,60.44
2012-07-03,87.75,69.67,64.25
2012-07-05,86.11,67.2,62.77
2012-07-06,71.42,58.95,59.15
2012-07-09,63.58,56.13,56.94
2012-07-10,49.29,50.5,53.92
2012-07-11,50.1,51.91,54.72
2012-07-12,42.85,46.68,50.5
2012-07-13,57.74,58.55,57.54
2012-07-16,54.32,56.74,55.93
2012-07-17,62.77,62.37,57.34
2012-07-18,73.23,69.01,60.56
2012-07-19,77.26,72.83,62.37
2012-07-20,61.16,64.38,56.53
2012-07-23,43.25,55.73,52.31
2012-07-24,29.37,46.88,49.89
2012-07-25,32.39,49.29,50.5
2012-07-26,53.31,61.97,56.13
2012-07-27,71.22,74.64,63.38
2012-07-30,70.36,72.58,61.89
2012-07-31,65.32,71.57,59.47
2012-08-01,60.48,67.54,58.46
2012-08-02,48.79,61.29,53.42
2012-08-03,69.15,74.19,62.09
2012-08-06,71.77,76,63.1
2012-08-07,75.4,79.43,68.54
2012-08-08,76,79.03,68.95
2012-08-09,74.79,78.42,69.55
2012-08-10,75,79.43,68.75
2012-08-13,73.18,77.82,68.14
2012-08-14,73.19,75.4,67
2012-08-15,75.8,75.4,68.19
2012-08-16,81.4,78.59,71
2012-08-17,82,80.19,71.19
2012-08-20,79.19,79,71.19
2012-08-21,74.59,76,71.19
2012-08-22,70.8,73.4,70.19
2012-08-23,55.2,67.59,65.59
2012-08-24,64.8,71.19,67.59
2012-08-27,60.2,69.59,66.8
2012-08-28,55.2,69.59,66.59
2012-08-29,57.2,71.59,68
2012-08-30,39,67,63.79
2012-08-31,49.2,70.59,66
2012-09-04,49.2,69.4,65
2012-09-05,44.59,67.59,63.2
2012-09-06,77,79.4,70.8
2012-09-07,80.59,83.19,73.8
2012-09-10,74.8,77.8,72
2012-09-11,74.4,78.8,74
2012-09-12,75.59,79,74.19
2012-09-13,85.19,84.19,78.59
2012-09-14,84,85,78.59
2012-09-17,81.4,84.4,76.59
2012-09-18,80.19,84.19,76.4
2012-09-19,80.4,83.8,76.19
2012-09-20,76.59,83.19,75.4
2012-09-21,74.8,80.59,75
2012-09-24,70.19,79.4,74
2012-09-25,49,68.8,70.4
2012-09-26,40.59,63.59,67.59
2012-09-27,52,68.8,70.4
2012-09-28,43.2,66.59,68.8
2012-10-01,45.79,68,67.59
2012-10-02,44.48,66.13,67.73
2012-10-03,48.89,66.73,67.53
2012-10-04,61.12,71.54,70.34
2012-10-05,60.32,70.74,70.14
2012-10-08,54.59,69.19,70.19
2012-10-09,40,61.79,65.8
2012-10-10,31.79,54.59,64
2012-10-11,37.59,56.2,65.4
2012-10-12,31.79,51.2,63.2
2012-10-15,44.4,56.2,66.19
2012-10-16,64.8,67,70.4
2012-10-17,69.4,71.19,72.19
2012-10-18,69.19,68.59,71
2012-10-19,49.4,55.59,66.59
2012-10-22,47.59,54.2,66.19
2012-10-23,30.6,42.2,61
2012-10-24,27.2,38.59,59.2
2012-10-25,34,44.2,61.2
2012-10-26,34.2,44.59,60.2
2012-10-31,39.59,47.4,60.4
2012-11-01,52.59,53.59,65.4
