date,cpi_headline,cpi_headline_mom,cpi_headline_yoy,cpi_core,cpi_core_mom,cpi_core_yoy,ppi_headline,ppi_headline_mom,ppi_headline_yoy,ppi_core,ppi_core_mom,ppi_core_yoy,ppi_core_ex_food_energy_trade,ppi_core_ex_food_energy_trade_mom,ppi_core_ex_food_energy_trade_yoy,pce,pce_mom,pce_yoy,core_pce,core_pce_mom,core_pce_yoy
2010-10-01,219.035,0.348184629481163,1.1666951489314625,221.83,0.05367347583113968,0.6027183550187942,102.5,0.3917727717923647,,100.6,0.09950248756218638,,,,,90.881,0.31901271635463857,1.3584198610352205,90.043,0.15238137610393832,1.0787813475225283
2010-11-01,219.59,0.25338416234848005,1.084544776600338,222.149,0.14380381373122475,0.672056411046551,102.8,0.29268292682926855,2.594810379241519,100.7,0.09940357852884496,,,,,91.062,0.19916154091614846,1.3071968137772894,90.16,0.12993791855000492,1.1215791834903621
2010-12-01,220.472,0.4016576346828282,1.437793022217937,222.343,0.08732877483130785,0.6618948664665503,103.1,0.29182879377431803,2.791625124626118,100.8,0.09930486593843213,,,,,91.268,0.22621949880301528,1.477668197333748,90.179,0.02107364685004498,1.056748397507734
2011-01-01,221.187,0.3243042200370194,1.7007834915029774,222.803,0.20688755661297797,0.9835337415527112,103.7,0.5819592628516057,2.4703557312252933,101.2,0.3968253968253954,,,,,91.542,0.3002147521584897,1.5598650927487467,90.372,0.21401878486122516,1.1234446334258408
2011-02-01,221.898,0.321447463006419,2.124898173333145,223.213,0.18401906617055985,1.124445592146106,104.3,0.5785920925747368,3.2673267326732702,101.5,0.29644268774702276,,,,,91.797,0.27856066068034924,1.8450307320212023,90.53,0.17483291284912106,1.2119043892404369
2011-03-01,223.046,0.51735482068338,2.619241510354109,223.454,0.10796862189927925,1.2097851736773357,105.0,0.6711409395973256,3.857566765578646,102.0,0.49261083743843415,,,,,92.166,0.4019739207163697,2.1105460830258993,90.667,0.15133105048050766,1.2145703792183493
2011-04-01,224.093,0.46940989750992035,3.0772344447868694,223.727,0.12217279619071153,1.3155392125784537,105.5,0.4761904761904745,4.043392504930954,102.3,0.2941176470588225,2.4024024024023927,,,,92.557,0.4242345333420161,2.488096556306063,90.875,0.22941092128336837,1.3947001394700065
2011-05-01,224.806,0.3181714734507679,3.4589718808964998,224.175,0.2002440474328182,1.4540961794335727,105.8,0.28436018957345155,4.133858267716528,102.5,0.19550342130987275,2.2954091816367317,,,,92.838,0.30359670257245064,2.7662471357885243,91.091,0.23768913342503417,1.5235611430609364
2011-06-01,224.806,0.0,3.5023181506360412,224.697,0.2328537972565936,1.5836776766096738,105.9,0.0945179584121103,4.4378698224851965,102.7,0.19512195121951237,2.5974025974025983,,,,92.819,-0.020465757556165087,2.7884519551278464,91.191,0.10978032956054928,1.5863290518787654
2011-07-01,225.395,0.26200368317570444,3.5798809769996165,225.218,0.2318678041985267,1.741483445742964,106.1,0.18885741265344258,4.429133858267709,102.9,0.19474196689386325,2.5922233300099684,,,,92.977,0.17022376884043844,2.875699838456258,91.326,0.1480409250912862,1.7344517595160758
2011-08-01,226.106,0.3154462166418792,3.75499603070808,225.862,0.2859451731211493,1.9651571719433658,106.3,0.18850141376061114,4.420432220039294,103.3,0.38872691933915515,2.991026919242268,,,,93.196,0.23554212332081992,2.9767297960266115,91.508,0.19928607406434207,1.8396305158310478
2011-09-01,226.597,0.21715478580843772,3.812621692818685,226.118,0.11334354605909702,1.9877227562006272,106.7,0.37629350893697566,4.50538687561215,103.5,0.1936108422071703,2.9850746268656803,,,,93.327,0.14056397270270082,3.0190303779583205,91.57,0.06775363902609133,1.8508219696126815
2011-10-01,226.75,0.0675207527019328,3.5222681306640524,226.506,0.1715918237380487,2.1079204796465634,106.3,-0.37488284910965897,3.707317073170735,103.2,-0.28985507246376274,2.5844930417495027,,,,93.329,0.002143002560872631,2.693632332390705,91.614,0.048050671617350105,1.744721966171725
2011-11-01,227.169,0.18478500551268873,3.451432214581729,226.899,0.17350533760696063,2.138204538395394,106.6,0.2822201317027151,3.696498054474695,103.4,0.19379844961240345,2.6812313803376453,,,,93.52,0.20465235885951394,2.6992598449408156,91.808,0.21175802824895396,1.8278615794143915
